problem_id,link,problem,solution,letter,answer
f9dc3f3febf32227dd066d9b170c1a61,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_14,"The one-way routes connecting towns $A,M,C,X,Y,$ and $Z$ are shown in the figure below(not drawn to scale).The distances in kilometers along each route are marked. Traveling along these routes, what is the shortest distance from A to Z in kilometers?
2024-AMC8-q14.png
$\textbf{(A)}\ 28 \qquad \textbf{(B)}\ 29 \qquad \textbf{(C)}\ 30 \qquad \textbf{(D)}\ 31 \qquad \textbf{(E)}\ 32$","We can simply see that path $A \rightarrow X \rightarrow M \rightarrow Y \rightarrow C \rightarrow Z$ will give us the smallest value. Adding, $5+2+6+5+10 = \boxed{28}$ . This is nice as it’s also the smallest value, solidifying our answer.",,28
f9dc3f3febf32227dd066d9b170c1a61,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_14,"The one-way routes connecting towns $A,M,C,X,Y,$ and $Z$ are shown in the figure below(not drawn to scale).The distances in kilometers along each route are marked. Traveling along these routes, what is the shortest distance from A to Z in kilometers?
2024-AMC8-q14.png
$\textbf{(A)}\ 28 \qquad \textbf{(B)}\ 29 \qquad \textbf{(C)}\ 30 \qquad \textbf{(D)}\ 31 \qquad \textbf{(E)}\ 32$","We can execute Dijkstra's algorithm by hand to find the shortest path from $A$ to every other town, including $Z$ . This effectively proves that, assuming we execute the algorithm correctly, that we will have found the shortest distance. The distance estimates for each step of the algorithm (from $A$ to each node) are shown below:
\[\begin{array}{|c|c|c|c|c|c|c|} \hline \text{Current node} & A & M & C & X & Y & Z \\ \hline A & 0 & 8 & \infty & 5 & \infty & \infty \\ X & 0 & 7 & \infty & 5 & 15 & \infty \\ M & 0 & 7 & 21 & 5 & 13 & 32 \\ Y & 0 & 7 & 18 & 5 & 13 & 30 \\ C & 0 & 7 & 18 & 5 & 13 & 28 \\ Z & 0 & 7 & 18 & 5 & 13 & \textbf{28} \\ \hline \end{array}\] The steps are as follows: starting with the initial node $A$ , set $d(A)=0$ and $d(v)=\infty$ for all $v \in \{M,C,X,Y,Z\}$ where $d(v)$ indicates the distance from $A$ to $v$ . Consider the outgoing edges $(A,X)$ and $(A,M)$ and update the distance estimates $d(X)=5$ and $d(M)=8$ , completing the first row of the table.
The node $X$ is the unvisited node with the lowest distance estimate, so we will consider $X$ and its outgoing edges $(X,Y)$ and $(X,M)$ . The distance estimate $d(Y)$ equals $d(X)+10=15$ , and the distance estimate $d(M)$ updates to $d(X)+2=7$ , because $7 < 8$ . This completes the second row of the table. Repeating this process for each unvisited node (in order of its distance estimate) yields the correct distance $d(Z) = \boxed{28}$ once the algorithm is complete.",A,28
f9dc3f3febf32227dd066d9b170c1a61,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_14,"The one-way routes connecting towns $A,M,C,X,Y,$ and $Z$ are shown in the figure below(not drawn to scale).The distances in kilometers along each route are marked. Traveling along these routes, what is the shortest distance from A to Z in kilometers?
2024-AMC8-q14.png
$\textbf{(A)}\ 28 \qquad \textbf{(B)}\ 29 \qquad \textbf{(C)}\ 30 \qquad \textbf{(D)}\ 31 \qquad \textbf{(E)}\ 32$","From $A$ , we want to find the shortest route to $Z$ , so we want to try to find the shortest path through each node (not necessarily all of them). We should follow the arrows, since all of them lead to $Z$ . From $A$ , there are $2$ paths we can take, to $M$ $(8)$ , or to $X$ $(5)$ . We travel to $X$ , since $5 < 8$ . From $X$ , we go to $M$ $(2 < 10)$ , we go to $Y$ $6 < 14 < 25$ , we go to $C$ $(5 < 17)$ and finally go to $Z$ . Adding up gives $5 + 2 + 6 + 5 + 10 = 28 = \boxed{28}$",A,28
f9dc3f3febf32227dd066d9b170c1a61,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_14,"The one-way routes connecting towns $A,M,C,X,Y,$ and $Z$ are shown in the figure below(not drawn to scale).The distances in kilometers along each route are marked. Traveling along these routes, what is the shortest distance from A to Z in kilometers?
2024-AMC8-q14.png
$\textbf{(A)}\ 28 \qquad \textbf{(B)}\ 29 \qquad \textbf{(C)}\ 30 \qquad \textbf{(D)}\ 31 \qquad \textbf{(E)}\ 32$","We can cross off a few routes:
Finally, we are left with a single path AXMYCZ from A to Z which adding it up gives $28 = \boxed{28}.$",A,28
f5390005d4c3c15eb668c549a825c8a8,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_15,"Let the letters $F$ $L$ $Y$ $B$ $U$ $G$ represent distinct digits. Suppose $\underline{F}~\underline{L}~\underline{Y}~\underline{F}~\underline{L}~\underline{Y}$ is the greatest number that satisfies the equation
\[8\cdot\underline{F}~\underline{L}~\underline{Y}~\underline{F}~\underline{L}~\underline{Y}=\underline{B}~\underline{U}~\underline{G}~\underline{B}~\underline{U}~\underline{G}.\]
What is the value of $\underline{F}~\underline{L}~\underline{Y}+\underline{B}~\underline{U}~\underline{G}$
$\textbf{(A)}\ 1089 \qquad \textbf{(B)}\ 1098 \qquad \textbf{(C)}\ 1107 \qquad \textbf{(D)}\ 1116 \qquad \textbf{(E)}\ 1125$","The highest that $FLYFLY$ can be would have to be $124124$ , and it cannot be higher than that because then it would exceed the $6$ -digit limit set on $BUGBUG$
So, if we start at $124124\cdot8$ , we get $992992$ , which would be wrong because both $B \& U$ would be $9$ , and the numbers cannot be repeated between different letters.
If we move on to the next highest, $123123$ , and multiply by $8$ , we get $984984$ . All the digits are different, so $FLY+BUG$ would be $123+984$ , which is $1107$ . So, the answer is $\boxed{1107}$",C,1107
f5390005d4c3c15eb668c549a825c8a8,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_15,"Let the letters $F$ $L$ $Y$ $B$ $U$ $G$ represent distinct digits. Suppose $\underline{F}~\underline{L}~\underline{Y}~\underline{F}~\underline{L}~\underline{Y}$ is the greatest number that satisfies the equation
\[8\cdot\underline{F}~\underline{L}~\underline{Y}~\underline{F}~\underline{L}~\underline{Y}=\underline{B}~\underline{U}~\underline{G}~\underline{B}~\underline{U}~\underline{G}.\]
What is the value of $\underline{F}~\underline{L}~\underline{Y}+\underline{B}~\underline{U}~\underline{G}$
$\textbf{(A)}\ 1089 \qquad \textbf{(B)}\ 1098 \qquad \textbf{(C)}\ 1107 \qquad \textbf{(D)}\ 1116 \qquad \textbf{(E)}\ 1125$","Notice that $\underline{F}~\underline{L}~\underline{Y}~\underline{F}~\underline{L}~\underline{Y} = 1000(\underline{F}~\underline{L}~\underline{Y}) + \underline{F}~\underline{L}~\underline{Y}$
Likewise, $\underline{B}~\underline{U}~\underline{G}~\underline{B}~\underline{U}~\underline{G} = 1000(\underline{B}~\underline{U}~\underline{G}) + \underline{B}~\underline{U}~\underline{G}$
Therefore, we have the following equation:
$8 \times 1001(\underline{F}~\underline{L}~\underline{Y}) = 1001(\underline{B}~\underline{U}~\underline{G})$
Simplifying the equation gives
$8(\underline{F}~\underline{L}~\underline{Y}) = (\underline{B}~\underline{U}~\underline{G})$
We can now use our equation to test each answer choice.
We have that $123123 \times 8 = 984984$ , so we can find the sum:
$\underline{F}~\underline{L}~\underline{Y}+\underline{B}~\underline{U}~\underline{G} = 123 + 984 = 1107$
So, the correct answer is $\boxed{1107}$",C,1107
f5390005d4c3c15eb668c549a825c8a8,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_15,"Let the letters $F$ $L$ $Y$ $B$ $U$ $G$ represent distinct digits. Suppose $\underline{F}~\underline{L}~\underline{Y}~\underline{F}~\underline{L}~\underline{Y}$ is the greatest number that satisfies the equation
\[8\cdot\underline{F}~\underline{L}~\underline{Y}~\underline{F}~\underline{L}~\underline{Y}=\underline{B}~\underline{U}~\underline{G}~\underline{B}~\underline{U}~\underline{G}.\]
What is the value of $\underline{F}~\underline{L}~\underline{Y}+\underline{B}~\underline{U}~\underline{G}$
$\textbf{(A)}\ 1089 \qquad \textbf{(B)}\ 1098 \qquad \textbf{(C)}\ 1107 \qquad \textbf{(D)}\ 1116 \qquad \textbf{(E)}\ 1125$","Note that $FLY+BUG = 9 \cdot FLY$ . Thus, we can check the answer choices and find $FLY$ through each of the answer choices, we find the 1107 works, so the answer is $\boxed{1107}$",C,1107
f2cdf5ac85e8111cdb903a3748bd000b,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_16,"Minh enters the numbers $1$ through $81$ into the cells of a $9 \times 9$ grid in some order. She calculates the product of the numbers in each row and column. What is the least number of rows and columns that could have a product divisible by $3$
$\textbf{(A) } 8\qquad\textbf{(B) } 9\qquad\textbf{(C) } 10\qquad\textbf{(D) } 11\qquad\textbf{(E) } 12$","[asy] unitsize(0.2cm); draw((9,18)--(-9,18)); draw((9,16)--(-9,16)); draw((9,14)--(-9,14)); draw((9,12)--(-9,12)); draw((9,10)--(-9,10)); draw((9,8)--(-9,8)); draw((9,6)--(-9,6)); draw((9,4)--(-9,4)); draw((9,2)--(-9,2)); draw((9,0)--(-9,0));  draw((9,18)--(9,0)); draw((7,18)--(7,0)); draw((5,18)--(5,0)); draw((3,18)--(3,0)); draw((1,18)--(1,0)); draw((-1,18)--(-1,0)); draw((-3,18)--(-3,0)); draw((-5,18)--(-5,0)); draw((-7,18)--(-7,0)); draw((-9,18)--(-9,0));  draw((-9,17)--(9,17), red); draw((-9,15)--(9,15), red); draw((-9,13)--(9,13), red); draw((-8,0)--(-8,18), red); draw((-6,0)--(-6,18), red); draw((-4,0)--(-4,18), red); draw((-2,0)--(-2,18), red); [/asy]
We know that if a row/column of numbers has a single multiple of $3$ , that entire row/column will be divisible by $3$ . Since there are $27$ multiples of $3$ from $1$ to $81$ , We need to find a way to place the $54$ non-multiples of $3$ such that they take up as many entire rows and columns as possible.
If we naively put in non-multiples of $3$ in $6$ rows from the top, we get $18 - 6 = 12$ rows that are multiples of $3$ . However, we can improve this number by making some rows and columns intersect so that some squares help fill out both rows and columns
We see that filling $7$ rows/columns would usually take $7 \times 9 = 63$ of our non-multiples, but if we do $4$ rows and $3$ columns, $12$ will intersect. With our $54$ being enough as we need only $51$ non-multiples of $3$ $63$ minus the $12$ overlapped). We check to see if we can fill out one more row/column, and when that fails we conclude the final answer to be $18 - 7 = \boxed{11}$ -IwOwOwl253 ~andliu766(Minor edits) -c29ss1(Diagram)",D,11
f2cdf5ac85e8111cdb903a3748bd000b,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_16,"Minh enters the numbers $1$ through $81$ into the cells of a $9 \times 9$ grid in some order. She calculates the product of the numbers in each row and column. What is the least number of rows and columns that could have a product divisible by $3$
$\textbf{(A) } 8\qquad\textbf{(B) } 9\qquad\textbf{(C) } 10\qquad\textbf{(D) } 11\qquad\textbf{(E) } 12$","Note you can swap/rotate any configuration of rows, such that all the rows and columns that have a product of 3 are in the top left. Hence the points are bounded by a $a \times b$ rectangle. This has $ab$ area and $a+b$ rows and columns divisible by $3$ . We want $ab\ge 27$ and $a+b$ minimized.
If $ab=27$ , we achieve minimum with $a+b=9+3=12$
If $ab=28$ ,our best is $a+b=7+4=11$ . Note if $a+b=10$ , then $ab\le 25$ , and hence there is no smaller answer, and we get $\boxed{11}$",D,11
f2cdf5ac85e8111cdb903a3748bd000b,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_16,"Minh enters the numbers $1$ through $81$ into the cells of a $9 \times 9$ grid in some order. She calculates the product of the numbers in each row and column. What is the least number of rows and columns that could have a product divisible by $3$
$\textbf{(A) } 8\qquad\textbf{(B) } 9\qquad\textbf{(C) } 10\qquad\textbf{(D) } 11\qquad\textbf{(E) } 12$","For a row or column to have a product divisible by $3$ , there must be a multiple of $3$ in the row or column. To create the least amount of rows and columns with multiples of $3$ , we must find a way to keep them all together, to minimize the total number of rows and columns. From $1$ to $81$ , there are $27$ multiples of $3$ $81/3$ ). So we have to fill $27$ cells with numbers that are multiples of $3$ . If we put $25$ of these numbers in a $5 x 5$ grid, there would be $5$ rows and $5$ columns ( $10$ in total), with products divisible by $3$ . However, we have $27$ numbers, so $2$ numbers remain to put in the $9 x 9$ grid. If we put both numbers in the $6$ th column, but one in the first row, and one in the second row, (next to the $5 x 5$ already filled), we would have a total of $6$ columns now, and still $5$ rows with products that are multiples of $3$ . So the answer is $\boxed{11}$",D,11
f2cdf5ac85e8111cdb903a3748bd000b,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_16,"Minh enters the numbers $1$ through $81$ into the cells of a $9 \times 9$ grid in some order. She calculates the product of the numbers in each row and column. What is the least number of rows and columns that could have a product divisible by $3$
$\textbf{(A) } 8\qquad\textbf{(B) } 9\qquad\textbf{(C) } 10\qquad\textbf{(D) } 11\qquad\textbf{(E) } 12$","In the numbers $1$ to $81$ , there are 27 multiples of three. In order to minimize the rows and columns, the best way is to make a square. However, the closest square is $25$ , meaning there are two multiples of three remaining. However, you can place these multiples right above the 5x5 square, meaning the answer is $\boxed{11}$ (Error making remote request. No response to HTTP request) ~ e___",D,11
fe18aad6e52038198dd0f9c9c01eecef,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_17,"A chess king is said to attack all the squares one step away from it, horizontally, vertically, or diagonally. For instance, a king on the center square of a $3$ $3$ grid attacks all $8$ other squares, as shown below. Suppose a white king and a black king are placed on different squares of a $3$ $3$ grid so that they do not attack each other. In how many ways can this be done?
[asy] /* AMC8 P17 2024, revised by Teacher David */ unitsize(29pt); import math; add(grid(3,3));  pair [] a = {(0.5,0.5), (0.5, 1.5), (0.5, 2.5), (1.5, 2.5), (2.5,2.5), (2.5,1.5), (2.5,0.5), (1.5,0.5)};  for (int i=0; i<a.length; ++i) {     pair x = (1.5,1.5) + 0.4*dir(225-45*i);     draw(x -- a[i], arrow=EndArrow()); }  label(""$K$"", (1.5,1.5)); [/asy]
$\textbf{(A)}\ 20 \qquad \textbf{(B)}\ 24 \qquad \textbf{(C)}\ 27 \qquad \textbf{(D)}\ 28 \qquad \textbf{(E)}\ 32$
~Diagram by Andrei.martynau","Corners have $5$ spots to go and there are $4$ corners, so $5 \times 4=20$ .
Edges have $3$ spots to go and there are $4$ sides so, $3 \times 4=12$ . 
That gives us $20+12=32$ spots to go into totally.
So $\boxed{32}$ is the answer.
~andliu766",E,32
96e91601abeda7599c49fd63c1fc672d,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_18,"Three concentric circles centered at $O$ have radii of $1$ $2$ , and $3$ . Points $B$ and $C$ lie on the largest circle. The region between the two smaller circles is shaded, as is the portion of the region between the two larger circles bounded by central angle $BOC$ , as shown in the figure below. Suppose the shaded and unshaded regions are equal in area. What is the measure of $\angle{BOC}$ in degrees?
[asy] size(150); import graph;  draw(circle((0,0),3)); real radius = 3; real angleStart = -54;  // starting angle of the sector real angleEnd = 54;  // ending angle of the sector label(""$O$"",(0,0),W); pair O = (0, 0); filldraw(arc(O, radius, angleStart, angleEnd)--O--cycle, gray); filldraw(circle((0,0),2),gray); filldraw(circle((0,0),1),white); draw((1.763,2.427)--(0,0)--(1.763,-2.427)); label(""$B$"",(1.763,2.427),NE); label(""$C$"",(1.763,-2.427),SE);  [/asy] $\textbf{(A) } 108\qquad\textbf{(B) } 120\qquad\textbf{(C) } 135\qquad\textbf{(D) } 144\qquad\textbf{(E) } 150$","Let $x=\angle{BOC}$
We see that the shaded region is the inner ring plus a sector $x^\circ$ of the outer ring. The area of this in terms of $x$ is $\left( 4 \pi - \pi \right)+\frac{x}{360} \left( 9 \pi - 4 \pi \right)$ . This simplifies to $3 \pi + \frac{x}{360}(5 \pi)$
Also, the unshaded portion is comprised of the smallest circle plus the sector $(360-x)^\circ$ of the outer ring. The area of this is $\pi + \frac{360-x}{360}(5 \pi)$
We are told these are equal, therefore $\pi + \frac{x}{360}(5 \pi) = 3 \pi + \frac{360-x}{360}(5 \pi)$ . Solving for $x$ reveals $x=\boxed{108}$",A,108
96e91601abeda7599c49fd63c1fc672d,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_18,"Three concentric circles centered at $O$ have radii of $1$ $2$ , and $3$ . Points $B$ and $C$ lie on the largest circle. The region between the two smaller circles is shaded, as is the portion of the region between the two larger circles bounded by central angle $BOC$ , as shown in the figure below. Suppose the shaded and unshaded regions are equal in area. What is the measure of $\angle{BOC}$ in degrees?
[asy] size(150); import graph;  draw(circle((0,0),3)); real radius = 3; real angleStart = -54;  // starting angle of the sector real angleEnd = 54;  // ending angle of the sector label(""$O$"",(0,0),W); pair O = (0, 0); filldraw(arc(O, radius, angleStart, angleEnd)--O--cycle, gray); filldraw(circle((0,0),2),gray); filldraw(circle((0,0),1),white); draw((1.763,2.427)--(0,0)--(1.763,-2.427)); label(""$B$"",(1.763,2.427),NE); label(""$C$"",(1.763,-2.427),SE);  [/asy] $\textbf{(A) } 108\qquad\textbf{(B) } 120\qquad\textbf{(C) } 135\qquad\textbf{(D) } 144\qquad\textbf{(E) } 150$","Notice for the 3rd most outer ring of the circle, the ratio of the shaded region to non-shaded region is the ratio of $\angle{BOC}$ to $360-\angle{BOC}$ . With that, all we need to do is solve for the shaded region.
The inner most circle has radius $1$ , and the second circle has radius 2. Therefore, the first shaded area has $4 \pi - \pi = 3 \pi$ area. The circle has total area $9 \pi$ , so the other shaded region must have $1.5 \pi$ area, as the non-shaded and shaded area is equivalent. So for the 3rd outer ring, the total area is $9 \pi - 4 \pi = 5 \pi$ , so the non-shaded part of the outer ring is $5 \pi - 1.5 \pi = 3.5 \pi$
Now as said before, the ratio of these two areas is the ratio of $\angle{BOC}$ and $360 - \angle{BOC}$ . So, $\frac{3.5}{1.5} = \frac{7}{3}$ . We have $7x:3x$ where $7x+3x = 360$ $x = 36$ , so our answer is $3x = 108, \boxed{108}$",A,108
96e91601abeda7599c49fd63c1fc672d,https://artofproblemsolving.com/wiki/index.php/2024_AMC_8_Problems/Problem_18,"Three concentric circles centered at $O$ have radii of $1$ $2$ , and $3$ . Points $B$ and $C$ lie on the largest circle. The region between the two smaller circles is shaded, as is the portion of the region between the two larger circles bounded by central angle $BOC$ , as shown in the figure below. Suppose the shaded and unshaded regions are equal in area. What is the measure of $\angle{BOC}$ in degrees?
[asy] size(150); import graph;  draw(circle((0,0),3)); real radius = 3; real angleStart = -54;  // starting angle of the sector real angleEnd = 54;  // ending angle of the sector label(""$O$"",(0,0),W); pair O = (0, 0); filldraw(arc(O, radius, angleStart, angleEnd)--O--cycle, gray); filldraw(circle((0,0),2),gray); filldraw(circle((0,0),1),white); draw((1.763,2.427)--(0,0)--(1.763,-2.427)); label(""$B$"",(1.763,2.427),NE); label(""$C$"",(1.763,-2.427),SE);  [/asy] $\textbf{(A) } 108\qquad\textbf{(B) } 120\qquad\textbf{(C) } 135\qquad\textbf{(D) } 144\qquad\textbf{(E) } 150$","The AMC 8s allow a ruler tool that you can rotate and drag. You can use the tool to make a straight segment (which we know is $180$ degrees), and we let the angle of desire be $x$ . We can estimate that $180-x$ is just about $30$ degrees short of $x$ itself, so $x-30=180-x$ , solving gives $x=105$ , therefore the closest answer is $\boxed{108}$",A,108
